cluster,key word,response,processed response
7,break,I would add some breaks. We always have 2 hours classes without breaks between classes.,would add break alway 2 hour class without break class
7,end,"Have a greater outline to all the TAs (Teacher Assistants) of how their course should be structured. They are given a lot of freedom and often don't know how to fill it. Some classes end 20 minutes before the official end every week while others tend to exceed this time. Also, in some classes we have nice and beneficial discussions while other classes just consist of continuous presentations.",greater outlin ta teacher assist cours structur given lot freedom often dont know fill class end 20 minut offici end everi week other tend exceed time also class nice benefici discuss class consist continu present
7,outsideinsid,The ratio of outside/inside class assignments,ratio outsideinsid class assign
7,break,"Breaks were too short, every three hour class we had 10mn break ",break short everi three hour class 10mn break
7,import,The classes should be shorter so that we could focus on the most important parts,class shorter could focu import part
7,add,I would add some breaks in the classes,would add break class
7,let,"Make learning more interactive like ask on question to the class to see if they understood, let the class time to think for the answers (especially in subjects like maths)",make learn interact like ask question class see understood let class time think answer especi subject like math
7,journey,"(France) I would like my classes to take place during one part of the day for exemple morning or afternoon so I have more time for others cultural activities, instead of having journey from 9am to 6pm and be exhausted after. Maybe having few online classes (2-3 per week) would help",franc would like class take place one part day exempl morn afternoon time other cultur activ instead journey 9am 6pm exhaust mayb onlin class 23 per week would help
7,psycholog,"I would adapt the way of teacher to the subject, I'm a psychology student so for example : History of psychology —> written courses ; statistics —> small group classes and online exercises ; social psychology —> lectures ; psychopathology —> lectures + small group classes",would adapt way teacher subject im psycholog student exampl histori psycholog — written cours statist — small group class onlin exercis social psycholog — lectur psychopatholog — lectur small group class
7,inperson,"Same answer as question 7, I think that in-person classes aren’t an excuse for using less interactive / online material as it can enrich our courses so much ! On the contrary this experience should teach us to explore online content more, even during in-person classes. ",answer question 7 think inperson class aren’t excus use less interact onlin materi enrich cours much contrari experi teach us explor onlin content even inperson class
7,sick,More Information for people who miss classes when they are sick,inform peopl miss class sick
7,sick,More Information for people who miss classes when they are sick,inform peopl miss class sick
7,back,Make it more interactive. It's easy to lose focus when you have back to back classes from 8am to 6PM only having to sit and listen.,make interact easi lose focu back back class 8am 6pm sit listen
7,skript,More ressources like PPP/ skripts for students *before* and after class,ressourc like ppp skript student class
7,morn,"Lectures should be at later times, tiring to focus in class during early morning hours.",lectur later time tire focu class earli morn hour
7,transport,I would put all uni buildings on one campus since we have to rush taking public transport between classes,would put uni build one campu sinc rush take public transport class
7,realis,"Having more breaks, because sometimes it takes about 3 hours until they realise, that no one is listening ",break sometim take 3 hour realis one listen
7,post,"One positive aspect of online Uni in comparsion to in-person classes is the fact that most of the materials are posted online, whereas before they would be handed out during the lectures. I would find it great if materials would be posted online when in-person classes start again as well.",one posit aspect onlin uni compars inperson class fact materi post onlin wherea would hand lectur would find great materi would post onlin inperson class start well
7,age,"Some things I can just remember better when I had to engage in the topic for some hours instead of listening to the instructor for ages, not being able to take short breaks when needed.",thing rememb better engag topic hour instead listen instructor age abl take short break need
7,realli,It really depends on the class. Some are really usefull and some are really useless.,realli depend class realli useful realli useless
7,combin,Make them shorter - our usual classes are 3 hours and are a combination of a lecture and a seminar ,make shorter usual class 3 hour combin lectur seminar
7,germani,Maybe introduce contact hours (as in the uk) we don't have these in Germany. ,mayb introduc contact hour uk dont germani
7,passiv,"Most of my classes are lectures where a person is just talking about a topic for 1,5 hours and we have to listen and take notes. It's a very passive way to learn and since I have a very short attention span, it is very easy for me to get distracted and not pay attention anymore, even when I like the subject.\nThe passive way of learning is the main reason why I love excursions, labs and even seminars and tutorials, since we then work in a more active way.",class lectur person talk topic 15 hour listen take note passiv way learn sinc short attent span easi get distract pay attent anymor even like subjectnth passiv way learn main reason love excurs lab even seminar tutori sinc work activ way
7,looong,Too many people in one class and looong subway rides to get to uni,mani peopl one class looong subway ride get uni
7,inperson,"Nothing, I liked my in-person classes.",noth like inperson class
7,number,Reduce the number of students in in-person classes so that interactions are easier,reduc number student inperson class interact easier
7,program,"I think that online classes are a good option in the future for classes like programming, it’s more personal and i learn much better this way ",think onlin class good option futur class like program it’ person learn much better way
7,two,"sometimes I have two classes at the same time so I cant attend one, so I would change that",sometim two class time cant attend one would chang
7,400,I would make sure that there are smaller classes such as tutorials for every students (we only have 400 people lectures right now),would make sure smaller class tutori everi student 400 peopl lectur right
7,sound,"The length of my lectures, because it is hard to concentrate for almost 2 hours per course. I got bored pretty fast and I didn't feel like taking notes because everything sounded the same.",length lectur hard concentr almost 2 hour per cours got bore pretti fast didnt feel like take note everyth sound
7,back,Not having a lot of classes back to back in one day,lot class back back one day
7,isn,I would give the students enough material for the lecture so that they could learn it by themselves when attending an in-person class isn’t possible.,would give student enough materi lectur could learn attend inperson class isn’t possibl
7,significantli,I cannot think of anything that I could change that would overall significantly improve my in-person classes.,cannot think anyth could chang would overal significantli improv inperson class
7,class,"Depending on the lecturer, there's no way to catch up on classes if you were sick, unless you're friends with someone who will give you their notes, so I would love for classes to be more accessible online (even if it's just the presentation for the class) ",depend lectur there way catch class sick unless your friend someon give note would love class access onlin even present class
7,much,"I would especially like to have more active lectures, these types of classes often aren't beneficial because of too much content you have to follow in 1,5 h while having not much of interaction. ",would especi like activ lectur type class often arent benefici much content follow 15 h much interact
7,subject,Make them shorter an more compact. It’s difficult to listen to one subject for three hours. That’s why when studying at home I switch up the subject frequently ,make shorter compact it’ difficult listen one subject three hour that’ studi home switch subject frequent
7,distanceso,"I have not had in-person  classes in university, as I am studying on distance,so the above answers relate to school times. ",inperson class univers studi distanceso answer relat school time
7,would,"I would change again, as on online classes, the amount and variety of assignments we get outside of class. I would prefer more so the class material would be more understood by us and each assignment would not count as much to the final score. ",would chang onlin class amount varieti assign get outsid class would prefer class materi would understood us assign would count much final score
7,team,More in class assignments like small team debates instead of long lectures,class assign like small team debat instead long lectur
7,lessen,I would lessen the number of students per class. I believe that this way the students would be able to express all their questions and understand the subject better. ,would lessen number student per class believ way student would abl express question understand subject better
7,comfort,"It is more tiring because it requires physical presence (long commute, many hours in a location definitely less comfortable than your home etc ) so maybe change the setup of the classrooms to make them more comfortable /more appealing ...If we are spending 6 hours a day in these classrooms we should be able to feel like home",tire requir physic presenc long commut mani hour locat definit less comfort home etc mayb chang setup classroom make comfort appeal spend 6 hour day classroom abl feel like home
7,1012,"I often have 2-3 hour gaps between classes so i'm at school for 10-12 hours for two-three classes, i'd love if they could get rid of those free periods.",often 23 hour gap class im school 1012 hour twothre class id love could get rid free period
7,centr,"More interactive classes, with problem solving in the centre.",interact class problem solv centr
7,read,More class discussion based on weekly reading. This worked great for a class I had last semester and meant people actually did the reading and the class was much more engaging. We also learned from other students and not just professors ,class discuss base weekli read work great class last semest meant peopl actual read class much engag also learn student professor
7,durat,Reduce the duration of the class.,reduc durat class
7,host,"Have better class control, because the noisy students usually distract other people. This could be done by hosting more classes with smaller groups of people. ",better class control noisi student usual distract peopl could done host class smaller group peopl
7,refresh,"I would like to reduce the long hours, significant breaks in between classes will be really helpful for consolidation of materials and will prove as a good refreshment. ",would like reduc long hour signific break class realli help consolid materi prove good refresh
7,lesser,"We have about 80+ students jam-packed in one classroom, so I think if we were split into sections are there were lesser people to teach, classes would be more effective. ",80 student jampack one classroom think split section lesser peopl teach class would effect
7,5pm,Less working hours. We have classes from 9am to 5pm after which there's no energy left for self study. ,less work hour class 9am 5pm there energi left self studi
7,strength,I would love to decrease the strength of classes as currently we study with around 40 to 50 students with variations as per subjects. ,would love decreas strength class current studi around 40 50 student variat per subject
7,fix,More engaging and not have a fixed 10 hours continuous classes n all. ,engag fix 10 hour continu class n
7,shorter,Shorter classes and lecture hours.,shorter class lectur hour
7,tire,Make it less tiring! Sitting in classes make me tired and unproductive!,make less tire sit class make tire unproduct
7,must,In person classes must ensure all students participation ,person class must ensur student particip
7,thu,"In-person classes should be more relaxed, thus it is more comfortable for students to study",inperson class relax thu comfort student studi
7,recal,More in class quizzes (like for fun and test our recall) ,class quizz like fun test recal
7,fifti,My timetable as it can sometimes be a bit all over the place with breaks that are too long or days where I only travel all the way to college from my house for one fifty minute class,timet sometim bit place break long day travel way colleg hous one fifti minut class
7,quizz,More in class quizzes,class quizz
7,ray,"I like how during online classes lecturers can draw on the presentation, and as a medical student this is invaluable during discussions with x rays and anatomy ",like onlin class lectur draw present medic student invalu discuss x ray anatomi
7,reconsolid,To use more quizzes and quick in class tests to reconsolidate knowledge,use quizz quick class test reconsolid knowledg
7,understand,More use of anonymous software to check in on understanding ie. Quick quiz questions. Check classes understanding and go back on topic if class does not seem to understand. ,use anonym softwar check understand ie quick quiz question check class understand go back topic class seem understand
7,wrack,Many of my main classes have a huge amount of people in them which can make speaking out and participating nerve wracking ,mani main class huge amount peopl make speak particip nerv wrack
7,peopl,"I would like if my in person classes could hold short discussions at the end of class. I had a teacher who did this and it really solidified our learning and helped us make new friends! (More important) People were shy at first but he chose interesting topics so after a week or so many people began to speak up. I would also like them to be smaller, my lectures can be up to 450 people which is distracting",would like person class could hold short discuss end class teacher realli solidifi learn help us make new friend import peopl shi first chose interest topic week mani peopl began speak would also like smaller lectur 450 peopl distract
7,unmotiv,I think if classes were mandatory were a percentage of the grade it would persuade students to interact more and attend more. I find my lecturers get unmotivated when so few turn ip,think class mandatori percentag grade would persuad student interact attend find lectur get unmotiv turn ip
7,introduct,Introduction of chat forums for after class time for the same reason mentioned above ,introduct chat forum class time reason mention
7,wait,If I could change one thing I would either increase the amount of equipment or reduce the class size. In some classes multiple people might require the same machine so you have to line up and wait which can eat into valuable studio/workshop time of which there is a limited amount. That is the one good thing about remote learning is that you can do it on your own time and are not waiting on others.,could chang one thing would either increas amount equip reduc class size class multipl peopl might requir machin line wait eat valuabl studioworkshop time limit amount one good thing remot learn time wait other
7,overlap,"I would fix our schedules, due to classes overlapping",would fix schedul due class overlap
7,singl,"Sometimes classes are too long, for example 4 hours for a single subject at a time, followed by other lessons ",sometim class long exampl 4 hour singl subject time follow lesson
7,background,Classes were very big so sometimes it was difficult to keep focus because of the background noise ,class big sometim difficult keep focu background nois
7,far," I didn’t attended many in-person classes, I live far from university. ",didn’t attend mani inperson class live far univers
7,stream,I would like the classes to be recorded and maybe streaming live ,would like class record mayb stream live
7,subdu,"I'm very subdued to peer pressure but I can't really change that, so I'd probably have all the professors record their classes to access them online too",im subdu peer pressur cant realli chang id probabl professor record class access onlin
7,henc,"All of my classes are huge lectures, hence I’d maybe split up students into smaller groups to create a better learning environment (right now in each class there’s not enough seats for all students to join the class)",class huge lectur henc i’d mayb split student smaller group creat better learn environ right class there’ enough seat student join class
7,attend,Less people attending the classes ,less peopl attend class
7,fantast,Nothing. In-person classes were fantastic ,noth inperson class fantast
7,oral,The importance of class participation in grading and oral assignments. ,import class particip grade oral assign
7,come,"It depends a lot on the professor, but I enjoy coming up to talk to them after class :)",depend lot professor enjoy come talk class
7,must,"Although I much prefer in person classes, I must say my lecturers and tutors are more prepare for online classes ie the aid of slides and what not during live classes",although much prefer person class must say lectur tutor prepar onlin class ie aid slide live class
7,site,"Same as before, I wished all my physical classes were recorded and posted on our uni site. ",wish physic class record post uni site
7,display,"Maybe the way my classes are being displayed, I would like it if my classes were more resourceful and if my classmates would participate more.",mayb way class display would like class resourc classmat would particip
7,student,"I would probably change the number of students per each class because I believe that if we have less students in each class, teachers dedicate more attention to every student to help with their needs and struggles ",would probabl chang number student per class believ less student class teacher dedic attent everi student help need struggl
7,600,The number of students in my classes we’re over 600 people,number student class we’r 600 peopl
7,hour,"More contact hours (I have 5 contact hours, but my study requires 40 hours of studing)",contact hour 5 contact hour studi requir 40 hour stude
7,homework,"Maybe some more expectations in relation to homework, like the quizzes at the beginning of the Minerva classes (just less intense) cause now normally a lot of people don't do their homework and it really slows the class down",mayb expect relat homework like quizz begin minerva class less intens caus normal lot peopl dont homework realli slow class
7,class,"More hours of classes, but classes where you get to work in the class, so that your professor is right there to help",hour class class get work class professor right help
7,studi,"Some classes can easily be done online or as self study, so I think that the university I am studying at should make it less mandatory to attend certain classes and it would also be better if more answers of practice questions would be published online so students can better prepare for exams ",class easili done onlin self studi think univers studi make less mandatori attend certain class would also better answer practic question would publish onlin student better prepar exam
7,cours,"It really depends per course how the classes are designed. So some classes are only the instructor talking and us asking questions and discussing the articles, which is nice for courses with a lot of difficult reading material. As mentioned before, I don't really like doing presentations, but in-class are better than online, in my opinion. ",realli depend per cours class design class instructor talk us ask question discuss articl nice cours lot difficult read materi mention dont realli like present inclass better onlin opinion
7,shorter,shorter classes,shorter class
7,proce,"Breaks in between long classes! Also reflecting on our learning proces after, id like that to be implemented more!",break long class also reflect learn proce id like implement
7,fun,"Same as online class, a more fun way of learning by doing quizzes or assignments that are actually interesting",onlin class fun way learn quizz assign actual interest
7,onlin,Include the online quizzes about the content that we have in a few classes online also in the physical setting. It motivates people to show up and helps to get an idea about what you need to learn,includ onlin quizz content class onlin also physic set motiv peopl show help get idea need learn
7,one,Less people in one class,less peopl one class
7,similar,I wish all of the classes was more organized and similar,wish class organ similar
7,unnecessaryannoy,"If there were a way to filter out unnecessary/annoying questions and comments in classes. Many people want to give their opinion, without considering how valuable it actually is (or isn’t) to the class. ",way filter unnecessaryannoy question comment class mani peopl want give opinion without consid valuabl actual isn’t class
7,four,They can drag on for about four (!!) Hours sometimes with only a very short break which is just too long to maintain concentration,drag four hour sometim short break long maintain concentr
7,shorter,"more efficient and shorter (positive thing about online classes: only useful information  in shorter periods of time, no random unnecessary info) ",effici shorter posit thing onlin class use inform shorter period time random unnecessari info
7,plan,Maybe give us more space in planning our own study hours.,mayb give us space plan studi hour
7,follow,"Maybe that you can choose which classes you want to follow, just as now with the online classes. But that there are still compulsory lessons. Because now we also not have to follow all the lessons and that gives you more time to do the things that you find difficult.",mayb choos class want follow onlin class still compulsori lesson also follow lesson give time thing find difficult
7,rid,We have an attendance requirement of 80% I would get rid of that as it makes sure that only students who have read the book will be in class and make a good discussion possible,attend requir 80 would get rid make sure student read book class make good discuss possibl
7,20,Smaller classes (around 20) would be better.,smaller class around 20 would better
7,wouldnt,I like the way our classes where teached I wouldn't change things,like way class teach wouldnt chang thing
7,day,I would like them to be recorded so they can be watched back by people who had to miss class or who had an off day on the day of class and weren’t fully paying attention or made incomplete notes,would like record watch back peopl miss class day day class weren’t fulli pay attent made incomplet note
7,offer,I would Really like to have Office hours with my teacher since my uni doesn’t offer those ,would realli like offic hour teacher sinc uni doesn’t offer
7,reduc,Reduce amount of students per class,reduc amount student per class
7,winter,No evening classes anymore would be great especially in winter.,even class anymor would great especi winter
7,offlin,Maybe offline notes rather than having a laptop present during class.,mayb offlin note rather laptop present class
7,love,"Nothing, I love my in-person classes",noth love inperson class
7,mandatori,"It depends per class, but some are mandatory but not really useful to attend so it's better to not make them mandatory then",depend per class mandatori realli use attend better make mandatori
7,discussionsn,Less assignments during classes and more discussions\n,less assign class discussionsn
7,legal,I want more classes in legal writing skills (I’m a law student),want class legal write skill i’m law student
7,materi,Less repetition. Sometimes it feels like professors are just reusing material from last time to fill the 1.5 hours. It makes me more likely to get distracted and not engage with the material.,less repetit sometim feel like professor reus materi last time fill 15 hour make like get distract engag materi
7,homestudi,"Less hours, more time for homestudies",less hour time homestudi
7,pretti,"Nothing really, they’re pretty good, more breaks (3 hour classes are tiring in every way)",noth realli they’r pretti good break 3 hour class tire everi way
7,nice,More interactive things would be nice instead of just listening for 3 hours.,interact thing would nice instead listen 3 hour
7,reproduct,"More interactive classes, less passive reproduction of learned material ",interact class less passiv reproduct learn materi
7,lockdown,I only had in-person classes at University for 3 weeks before lockdown started so it is hard to say what's I would change ,inperson class univers 3 week lockdown start hard say what would chang
7,2pm,Not having classes any later than 2pm,class later 2pm
7,miss,Not all of my classes were recorded pre-covid. This meant I lacked flexibility about going to class if I had something else I needed to do or if missed something. Therefore having all content recorded to i can miss class if necessary (but I have a strong preference for going to class) ,class record precovid meant lack flexibl go class someth els need miss someth therefor content record miss class necessari strong prefer go class
7,stuff,Fewer hours of stuff to go to,fewer hour stuff go
7,want,I want to have small classes ,want small class
7,upward,"Having shorter classes, sometimes it’s upwards of 3 hour lectures which are super boring and I’m not as engaged.",shorter class sometim it’ upward 3 hour lectur super bore i’m engag
7,discu,More seminars too discus the topic and too have more contact with the professor,seminar discu topic contact professor
7,center,To make it student centered and not teacher centered since listening to lectures for 3 hours is just as boring as online classes,make student center teacher center sinc listen lectur 3 hour bore onlin class
7,skill,"As majority of my classes this year are ""ćwiczenia"" meaning classes designed to practice skills, in my case translation skills, professors don\'t have a strict plan for the classes which can be great as they can  put more focus on a more problematic text etc yet it tends to turn into a very hectic situation. ",major class year ćwiczenia mean class design practic skill case translat skill professor dont strict plan class great put focu problemat text etc yet tend turn hectic situat
7,practic,I would add more practical classes because the practice is more entertaining and students definitely learn more through them.,would add practic class practic entertain student definit learn
7,improv,"I enjoy my classes in most cases, i cant think of a way to improve them.",enjoy class case cant think way improv
7,say,I would encourage students to talk more and discuss topics. During in-person classes there are few students who join discussions and the rest are silent. I don't say that we need pressure everyone to take a stand but I would love to see more timid students to have a chance to voice their opinions at forum as after class they have so much to say about the topic.,would encourag student talk discuss topic inperson class student join discuss rest silent dont say need pressur everyon take stand would love see timid student chanc voic opinion forum class much say topic
7,shorten,I would like them to be less formal. Generally online classes shorten the distance.,would like less formal gener onlin class shorten distanc
7,stretch,"In the middle of the class ( especially if they are long) I would like to have an “active 5 minutes”. What I mean by that is to have some time to stand up, stretch, change your seat if you feel like doing it. ",middl class especi long would like “activ 5 minutes” mean time stand stretch chang seat feel like
7,literatur,Some my classes should be longer because ie for literature we don't have enough time to discuss everything that is needed to understand topic we talk about. ,class longer ie literatur dont enough time discuss everyth need understand topic talk
7,conduct,The way professors often conduct classes ,way professor often conduct class
7,follow,"Some teachers are very old fashioned, and don't provide any type of material which makes it harder for students to follow along the classes, since most of them are really in depth classes which without documents and material we cannot follow",teacher old fashion dont provid type materi make harder student follow along class sinc realli depth class without document materi cannot follow
7,exactli,"Not exactly the class itself, but teachers seem to forget we have to walk our way to another building for a class that starts at exactly the same time theirs is supposed to be finished ",exactli class teacher seem forget walk way anoth build class start exactli time suppos finish
7,pharmaci,"I am doing a biomedicine and pharmacy bachelor, so I would appreciate more lab hours.",biomedicin pharmaci bachelor would appreci lab hour
7,attend,Less people attending the classes at the same time.,less peopl attend class time
7,seminarlik,"There isn't much I would change in this sense, however I would like to have seminar-like classes (as you would in the uk, for eg), since it is 'tradition' here in Portugal to only have lectures in uni. I feel my understanding on some subjects could beneficiate from debate and that is not a possibility here. ",isnt much would chang sens howev would like seminarlik class would uk eg sinc tradit portug lectur uni feel understand subject could benefici debat possibl
7,sent,"I would have some of my professors use or share the powerpoints or the documents they write to prepare to teach the class, because some of them speak so fast and sometimes it's difficult to keep up with the things we need to know for our exams\nIf they showed those materials during classes or if they sent them to us afterwards it would be really helpful ",would professor use share powerpoint document write prepar teach class speak fast sometim difficult keep thing need know examsnif show materi class sent us afterward would realli help
7,us,"I’d like if the teachers would be more organized and tell us where we have to study from for our written exams. Also, I would like classes to be more engaging and to make us think more.",i’d like teacher would organ tell us studi written exam also would like class engag make us think
7,commut,In-person classes are just as good for me but commuting takes a lot of time. ,inperson class good commut take lot time
7,fast,"Little breaks or something that would make as be a lot more engaged in the subject. The classes are long, so you can get bored fast. ",littl break someth would make lot engag subject class long get bore fast
7,directli,I am content with in-person classes in general. Something I would love to change is that professors would ask students directly as they are often shy to speak ,content inperson class gener someth would love chang professor would ask student directli often shi speak
7,subway,it's not about the classes themselves but I really don't like to go through overcrowded subway every morning,class realli dont like go overcrowd subway everi morn
7,non,"Add more different activity in in-person classes (discussions, creative non traditional assignments etc) ",add differ activ inperson class discuss creativ non tradit assign etc
7,passag,"Just have the facilitators share engaging content before class, I stead of long passages to read just minutes before class",facilit share engag content class stead long passag read minut class
7,earlier,"If it's already boring, being given instructions and the necessary things to do would save a lot of time. We can also get out of class earlier",alreadi bore given instruct necessari thing would save lot time also get class earlier
7,design,I think my in-person classes are well designed and there is nothing I could change.,think inperson class well design noth could chang
7,even,"I think that having smaller classes would be more helpful, because I don’t think that having 150 students in one room helps anyone or is in any way productive. Most of my peers, like myself, are very shy and won’t raise their hand to ask a question or even say that something needs to be repeated/isn’t correct. I feel way more at ease in a 15-20 person class, even if I don’t know the people.",think smaller class would help don’t think 150 student one room help anyon way product peer like shi won’t rais hand ask question even say someth need repeatedisn’t correct feel way eas 1520 person class even don’t know peopl
7,tutori,"A smaller class size for tutorials! It allows for a more detailed and meaningful discussion.\nAlso, a more flexible lesson plan that can adapt to the various classes. Eg. for a quiet tutorial group the tutor can direct the class; for a energetic tutorial group the tutor can allow for a seminar-style lesson :)",smaller class size tutori allow detail meaning discussionnalso flexibl lesson plan adapt variou class eg quiet tutori group tutor direct class energet tutori group tutor allow seminarstyl lesson
7,pressur,Less pressure to speak up in class,less pressur speak class
7,inbetween,"I like them as they are. We only have problems with classrooms, space, heat...  When we have an hour and a half lecture I would have a small break inbetween, to get your thoughts together, to stand up..",like problem classroom space heat hour half lectur would small break inbetween get thought togeth stand
7,rooms,This has nothing to do with the classes themselves but our  big lecture rooms’ chairs are so uncomfortable.,noth class big lectur rooms’ chair uncomfort
7,stuff,Some stuff shouldn't be discussed in class because it wastes time. So some stuff can be posted online. ,stuff shouldnt discuss class wast time stuff post onlin
7,morn,Having early morning classes. ,earli morn class
7,engagementinteract,More class engagement/interaction,class engagementinteract
7,hour,Significant number of contact hours per week (around 25). I value contact hours and in-person classes but I do not think this many hours is necessary.,signific number contact hour per week around 25 valu contact hour inperson class think mani hour necessari
7,taughtn,"Contact classes should be conducted with smaller groups, this allows everyone to be fully engaged in the content being taught\n",contact class conduct smaller group allow everyon fulli engag content taughtn
7,questionstask,Moore quizzes and questions/tasks prior to the class,moor quizz questionstask prior class
7,peopl,Less people in class,less peopl class
7,lose,"The classes are too long, we lose focus. I'd try to make them as engaging as possible so that we learn while in the class.",class long lose focu id tri make engag possibl learn class
7,part,"The same as for my online courses: I would like the atmosphere to create more oportunities for taking part, speaking and class and joining debate. I would like it to be a bigger part of my education and my marks, as I feel in that way I would be forced to talk more",onlin cours would like atmospher creat oportun take part speak class join debat would like bigger part educ mark feel way would forc talk
7,educ,I would like it if the classes where smaller to have more of a personal education,would like class smaller person educ
7,dens,"Same with the online classes, i would like to have everything we have to know in that subject on a word. Cause books are too dense and explain too much detail, and the powers used in class don't have all the information we need.",onlin class would like everyth know subject word caus book dens explain much detail power use class dont inform need
7,2h,"All my classes are 2h long and as we have 6 hours every day and I live pretty far from my uni, sometimes it is really difficult for me to maintain the attention and the productivity - something that with recorded classes is not happening. ",class 2h long 6 hour everi day live pretti far uni sometim realli difficult maintain attent product someth record class happen
7,stay,I would like for all of them to be interactive. I really enjoy the debate style classes and the information stays much better.,would like interact realli enjoy debat style class inform stay much better
7,practic,I would like to have more practice classes,would like practic class
7,gourp,"Be in a smaller gourp, so we could have more contact with the professor",smaller gourp could contact professor
7,lesson,"we have too many hours in a week. instead of 3 80min lessons for 5 subjects, there could be 2 bigger lessons so it's more efficient.",mani hour week instead 3 80min lesson 5 subject could 2 bigger lesson effici
7,reduc,"Since online lectures are made possible now, in person hours can be reduced and used only when necessary. This will reduce the risk of a future pandemic.",sinc onlin lectur made possibl person hour reduc use necessari reduc risk futur pandem
7,clear,"That they be more clear on instructions. In an online-class there is no in-person discussion or explanation of work set and do everything has to be really clear, which I think we sometimes lack then in in-person classes. ",clear instruct onlineclass inperson discuss explan work set everyth realli clear think sometim lack inperson class
7,aw,"I like the way my in-person classes are done. The one thing I want to change is the scheduling, it's pretty awful some terms at my uni.",like way inperson class done one thing want chang schedul pretti aw term uni
7,ie3,"I would divided long lectures (ie:3 hours) into shorter ones, so that I can stay concentrated in classes.",would divid long lectur ie3 hour shorter one stay concentr class
7,relax,I would make classes relaxed and interactive especially for large classes of over 100 persons ,would make class relax interact especi larg class 100 person
7,cet,"Shorter and briefer classes, to not cet annoyed and distracted.",shorter briefer class cet annoy distract
7,onşin,I only want to switch into onşine classes permanently. ,want switch onşin class perman
7,length,"I would change the length of lessons, i would make them shorter",would chang length lesson would make shorter
7,held,Usually my classes were held in huge classrooms and so many people in it. I get distracted.,usual class held huge classroom mani peopl get distract
7,least,"In my education system, sometimes we have 8 classes in a day and such tight schedules. I’d like to have more break times in between classes (more than 10 minutes at least) to be able to prepare for the classes, get some coffee or at least clear my head before I get exposed to more content.",educ system sometim 8 class day tight schedul i’d like break time class 10 minut least abl prepar class get coffe least clear head get expos content
7,wanna,I don’t think i would wanna change my in-person class design. It is quite effective and I do learn and get motivated or inspired by a lot of them. ,don’t think would wanna chang inperson class design quit effect learn get motiv inspir lot
7,contact,More contact hours,contact hour
7,enter,"I would like more seminars than lectures, but as I enter my final year of study this does become the case, so I am happy with how my university conducts in-person classes. However, I think more contact hours would be good for my course, just to keep up motivation.",would like seminar lectur enter final year studi becom case happi univers conduct inperson class howev think contact hour would good cours keep motiv
7,potenti,"I think that there is an occasional need to moderate the discussions in order to enable everyone to participate- there is sometimes an issue with evaluating students’ abilities based on their class participation, potentially overlooking the fact that some students suffer from social anxiety and might be nervous in big group discussions. Potentially, some tutors could talk to those nervous students in advance of the session and get a feel for some of their ideas and be able to introduce those thoughts in the class in order to ensure that they feel like active members of the class.",think occasion need moder discuss order enabl everyon particip sometim issu evalu students’ abil base class particip potenti overlook fact student suffer social anxieti might nervou big group discuss potenti tutor could talk nervou student advanc session get feel idea abl introduc thought class order ensur feel like activ member class
7,discussionssmal,More class discussions/small group classes,class discussionssmal group class
7,tire,"The times of the classes, when they are early I struggle to focus because I am still so tired",time class earli struggl focu still tire
7,hour,"The awkward times the seminars were where sometimes I had half an hour between classes, other times I had like 4 hours ",awkward time seminar sometim half hour class time like 4 hour
7,focus,more focusing on the topics of the class,focus topic class
7,frequent,More frequent hours,frequent hour
7,noon,"I often find in in-person classes that one or two more confident students tend to dominate, or sometimes no-one will speak at all. In some cases, it would be good for the instructor to ask (maybe quite straightforward questions) people individually so that everyone gets a chance. ",often find inperson class one two confid student tend domin sometim noon speak case would good instructor ask mayb quit straightforward question peopl individu everyon get chanc
7,flexibl,More flexibility in the times we take the classes,flexibl time take class
7,love,I loved my in person classes ,love person class
7,appreci,"I love the structure of my course (English at UoYork) and really appreciate the mix of different seminars / workshops / lectures as each give an opportunity to approach a topic in different ways. As an arts course, however, would always appreciate more contact hours (currently about 8-10 per week)",love structur cours english uoyork realli appreci mix differ seminar workshop lectur give opportun approach topic differ way art cours howev would alway appreci contact hour current 810 per week
7,access,online learning had made access to resources far easier than they were when classes were conducted in person. tutors were less obliged to provide easy access to set readings/articles when classes were held in person,onlin learn made access resourc far easier class conduct person tutor less oblig provid easi access set readingsarticl class held person
7,45min1,Shorter classes help to maintain focus. I prefer classes of 45min-1 hour as opposed to 1.5 hours.,shorter class help maintain focu prefer class 45min1 hour oppos 15 hour
7,usual,Longer classes (usually 2 hours but not always enough to have a large discussion),longer class usual 2 hour alway enough larg discuss
7,disrupt,I would make classes longer than an hour to allow for the discussion to be carried out fully and not cut off or disrupted,would make class longer hour allow discuss carri fulli cut disrupt
7,sit,Same as the online classes- it is sometimes so boring to just sit and listen ,onlin class sometim bore sit listen
7,week,More lectures probably - having one solid 3 hour class a week was a killer. Would have been better to have this split up throughout the week maybe (by the end of the 2nd hour we were all pretty exhausted),lectur probabl one solid 3 hour class week killer would better split throughout week mayb end 2nd hour pretti exhaust
7,lost,I would have smaller class sizes so it felt more personal - even my seminars are around 20 people I can feel a bit lost in everything ,would smaller class size felt person even seminar around 20 peopl feel bit lost everyth
7,variat,More contact hours / variation in work set,contact hour variat work set
7,short,I would prefer them to be longer because I find 1 hour too short. ,would prefer longer find 1 hour short
7,frequent,More frequent classes in person when we are able to of course ,frequent class person abl cours
