cluster,key word,response,processed response
9,oblig,Teach in a way that makes students obliged to be active and responsive. ,teach way make student oblig activ respons
9,still,I would change the online exams which we still have to do. While some professors have restructured their teachings with assignments others still use online exams to test our knowledge. ,would chang onlin exam still professor restructur teach assign other still use onlin exam test knowledg
9,week,"Currently, some of our exams have been posponed because they were due in a few weeks time when suddenly everything became online. All of our exams and deadlines are now in june and july so we basically have 6 weeks long deadline and exam week. But the normal courses continue during this time.",current exam pospon due week time suddenli everyth becam onlin exam deadlin june juli basic 6 week long deadlin exam week normal cours continu time
9,eachoth,"I would let the students explains some slides to eachother, so we do not have to listen to our lecturer for 2-3 hours",would let student explain slide eachoth listen lectur 23 hour
9,blackboard,It would be great if all of them used blackboard collaborative rather than every course on a different platform,would great use blackboard collabor rather everi cours differ platform
9,everyone,I would change the possibility to have everyone’s cameras and mic on so the discussion is more engaging. ,would chang possibl everyone’ camera mic discuss engag
9,doesnt,More opportunities for feedback since my instructor doesn't really give them.,opportun feedback sinc instructor doesnt realli give
9,talk,More real teaching instead of just talking about how your week was and if you're doing okay because we just talk about things that don't matter and not about the things we have to learn. ,real teach instead talk week your okay talk thing dont matter thing learn
9,unclear,I would like more structure in my term. It’s very unclear how and when assignments are due. So i miss a general overview ,would like structur term it’ unclear assign due miss gener overview
9,tri,"More tutorials, because those are the most helpful when trying to understand the material",tutori help tri understand materi
9,field,"I would have had field work now, so we also have to do @home field work now but of course this is not the same as usual and when we work on assignments we have to ask our questions via Slack which does not work really well (in the wrap-up we can ask our questions in Virtual Classroom)",would field work also home field work cours usual work assign ask question via slack work realli well wrapup ask question virtual classroom
9,person,More questions that they ask you personally ,question ask person
9,na,N.a.,na
9,circumst,"Honestly I can't think of anything. Even if, when compared with normal circumstances, I don't like distance learning, I think my uni made the best of the circumstances.",honestli cant think anyth even compar normal circumst dont like distanc learn think uni made best circumst
9,microsoft,"Being able to see everyone on Microsoft Teams, more interactivity, active learning",abl see everyon microsoft team interact activ learn
9,interrupt,I would change them to not mandatory because now personal life interrupts more often because I live at home again.,would chang mandatori person life interrupt often live home
9,time,More time,time
9,quiz,More interaction via eg some sort of quiz questions during the lecture,interact via eg sort quiz question lectur
9,assign,Less assignments! I feel like our school thought we had a lot of free time and therefore gave us so much more assignments then we used to have.,less assign feel like school thought lot free time therefor gave us much assign use
9,depth,More depth,depth
9,effect,"Have more tutorials to go through example questions, because these are the most effective way to understand the material and prefer for exams",tutori go exampl question effect way understand materi prefer exam
9,complaint,"Some courses could benefit from more organized information on their pages, but other than that, I have no complaints",cours could benefit organ inform page complaint
9,unclear,"The organisation, sometimes it’s really unclear what video goes with what week",organis sometim it’ realli unclear video goe week
9,dig,More opportunities to dig deeper into subjects,opportun dig deeper subject
9,zone,Make sure it is accessible for multiple time zones,make sure access multipl time zone
9,pace,I would upload everything at once instead so that everyone could go through the course at their own pace ,would upload everyth instead everyon could go cours pace
9,regularli,How much we have to do. I have the feeling that I have to manage way more than if I would go to university regularly. ,much feel manag way would go univers regularli
9,whether,I would like more practice quizes to see whether I am understanding the material,would like practic quiz see whether understand materi
9,schedul,A more structured schedule,structur schedul
9,lack,Communication is lacking,commun lack
9,work,"I would lower the amount of group work. You have to work with people you’ve never met, and are not really going to get to know through a computer. This is a pitty and you could also learn from this, but it makes it much harder to work together. ",would lower amount group work work peopl you’v never met realli go get know comput pitti could also learn make much harder work togeth
9,NA,-,
9,intructor,More personal interactions with my intructor (either via zoom meetings or email),person interact intructor either via zoom meet email
9,deal,"More interaction with the other students, it gets really lonely if you feel like you have to deal with everything on your own.",interact student get realli lone feel like deal everyth
9,ask,More time to ask questions,time ask question
9,add,I would add more zoom tutorials,would add zoom tutori
9,video,More interactive live classes and less video recordings because I take so much time for the video when I repeat every detail and stop the video to write notes.,interact live class less video record take much time video repeat everi detail stop video write note
9,circumst,"I would make them less intense. I understand that our university is still trying to provide the best quality education and adapt to circumstances and while that’s appreciated, I think they should lower their expectations and try to account for the situation. Lots of times they say they are understanding of the current circumstances but their actions don’t match those words ",would make less intens understand univers still tri provid best qualiti educ adapt circumst that’ appreci think lower expect tri account situat lot time say understand current circumst action don’t match word
9,particip,Student participation,student particip
9,livesess,More live-sessions to discuss readings,livesess discuss read
9,clariti,More clarity about everything they will do ,clariti everyth
9,face,I miss the face to face hours ,miss face face hour
9,practic,More practice questions,practic question
9,mention,"I would like a more interactive approach! Like I mentioned before, I miss the social environment a lot. ",would like interact approach like mention miss social environ lot
9,month,"The exam schedule, we have to make exams next month which we otherwise would've already made (on top of what we already had for next month)",exam schedul make exam next month otherwis wouldv alreadi made top alreadi next month
9,talk,I would like for my teachers to use a whiteboard instead of Just talking to us sitting behind their desk. It can be really boring if you do not see the person talking move.,would like teacher use whiteboard instead talk us sit behind desk realli bore see person talk move
9,activ,"More time for questions, less for activities",time question less activ
9,integr,The possibility for better inclusion of all students and the ability to integrate all into the discussion rather than just a few taking active roles,possibl better inclus student abil integr discuss rather take activ role
9,woth,"Leave the assignments that we have to work on woth a group of people, out of the course (we have to make a poster, factsheets etc, which doesn't really work online)",leav assign work woth group peopl cours make poster factsheet etc doesnt realli work onlin
9,wouldn,I wouldn’t change anything ,wouldn’t chang anyth
9,understannd,"mor\ne optional assingm\nents\n, o\nr b\netter understa\nnding",morn option assingmnentsn onr bnetter understannd
9,similair,I would love if all my teachers did a similair style of teaching. It's kind of a mess now,would love teacher similair style teach kind mess
9,classmatestutor,I want to be able to interact more with my classmates/tutor,want abl interact classmatestutor
9,love,I would love to interact more with the teachers and classmates ,would love interact teacher classmat
9,visual,"More group work, make it more interesting (using visuals). I need visuals and others to be motivated",group work make interest use visual need visual other motiv
9,studentteach,There is not much of personal student-teacher time which I did get before. ,much person studentteach time get
9,aspect,I would add more interactive aspects (quizes) and make everyone turn on their cameras.,would add interact aspect quiz make everyon turn camera
9,microphon,"I would try to make them more engaging, often people don't really speak in online work groups and have both the microphone and camera turned off which makes it hard to communicate.",would tri make engag often peopl dont realli speak onlin work group microphon camera turn make hard commun
9,linear,I'd make the video conferences a lot more input based with higher interaction amongst students rather than a linear lecture with questions at the end. (Just making the whole process more engaging that's all),id make video confer lot input base higher interact amongst student rather linear lectur question end make whole process engag that
9,structur,More structure and interaction! We have little to no work groups at the moment so meeting times aren’t scheduled; it gives me zero structure and it makes it harder/less inviting to ask questions.,structur interact littl work group moment meet time aren’t schedul give zero structur make harderless invit ask question
9,deeper,Deeper explainations,deeper explain
9,load,The study load,studi load
9,rise,More live meetings. This way I can see the teacher and ask questions. I feel pretty lonely without any type of interaction. I like to talk more about the subjects I’m learning. This way questions will rise and be answered. ,live meet way see teacher ask question feel pretti lone without type interact like talk subject i’m learn way question rise answer
9,teacher,give the teacher more time to spend with more students (not always possible in big courses and with busy teachers) ,give teacher time spend student alway possibl big cours busi teacher
9,NA,...,
9,accept,"Have discussions in breakout rooms during the longer lectures to keep students engaged with the content (and with each other). Right now too many people choose the easy option of staying quiet during discussions, and lecturers kinda accept that.",discuss breakout room longer lectur keep student engag content right mani peopl choos easi option stay quiet discuss lectur kinda accept
9,text,I think I would engage more with the material if we had to write little assignments about the texts we’re reading.,think would engag materi write littl assign text we’r read
9,ad,"I would like to see more structure added to them, that would make it easier to keep up ",would like see structur ad would make easier keep
9,pleas,The technical skills of my profs. But honestly nothing much. I'm rather pleased ,technic skill prof honestli noth much im rather pleas
9,contact,"More personal contact, so zoom meetings or something like that. I was used to having small group discussions at uni, so to have no personal contact at all was a complete shock",person contact zoom meet someth like use small group discuss uni person contact complet shock
9,facilitiestim,More facilities/times to ask questions,facilitiestim ask question
9,stay,"More interaction, that would help me to stay motivated but also to just learn from my teachers",interact would help stay motiv also learn teacher
9,commun,Better communication about exams,better commun exam
9,hear,More recorded explanation video's. It's nice to hear difficult topics in different ways ,record explan video nice hear difficult topic differ way
9,feedback,I would prefer more live feedback that also involves my classmates,would prefer live feedback also involv classmat
9,overal,"Now it is only to ask questions, but some explaining about the overall thing would be nice",ask question explain overal thing would nice
9,exam,More focus on the homework assignments and essays. I think the quality of the online exams is lower in comparison to the normal exams. Therefor I think it is not a good measurment mean.,focu homework assign essay think qualiti onlin exam lower comparison normal exam therefor think good measur mean
9,catch,Mandatory catch up discussions,mandatori catch discuss
9,mind,"I would like to have more discussion, because I always learn a lot when we do have them and find it interesting to see different  views then mind on a subject.",would like discuss alway learn lot find interest see differ view mind subject
9,disorganis,Better organised I think our uni has been super disorganised ,better organis think uni super disorganis
9,exist,Have the lecturers change the content more to adapt to online rather than using pre existing PowerPoints etc. ,lectur chang content adapt onlin rather use pre exist powerpoint etc
9,assig,Less assigments for each course. ,less assig cours
9,week,Having more consistently throughout each course. One of our courses was so clear and organised. The rest were just winging it week to week. ,consist throughout cours one cours clear organis rest wing week week
9,life,Make it more interactive like in real life was. ,make interact like real life
9,peopl,Make it compulsory for people to go to the zooms so there is more discussion instead of just a few people each time,make compulsori peopl go zoom discuss instead peopl time
9,mechan,"I would try to create as many in person interactions. For the social element, but also as an accountability mechanism. ",would tri creat mani person interact social element also account mechan
9,everyth,They need to be more engaging I.e. don't write everything on the lecture slides. Its hard to pay attention when everything is already written down ,need engag ie dont write everyth lectur slide hard pay attent everyth alreadi written
9,make,Make zoom tutorials compulsory to attend so I actually have to make myself go.,make zoom tutori compulsori attend actual make go
9,callszoom,More video calls/zooms of lecture content. Especially for more difficult topics (and just the social aspect really) ,video callszoom lectur content especi difficult topic social aspect realli
9,prezoom,"Less pre-zoom session activities including watching long recorded lectures, answering discussion questions, quizzes, readings... it’s really time-consuming and makes it difficult to get everything I need to do done in a day. ",less prezoom session activ includ watch long record lectur answer discuss question quizz read it’ realli timeconsum make difficult get everyth need done day
9,fun,Make it fun ,make fun
9,time,I would change it so that lectures weren’t prerecorded.\nThis year has been extremely isolating and due to the competive nature of my course the vast majority of my time goes into studying- it’d be nice to feel like my lecture time was a bit of a social time too,would chang lectur weren’t prerecordednthi year extrem isol due compet natur cours vast major time goe studi it’d nice feel like lectur time bit social time
9,bad,"There’s nothing about the online nature of them that are bad, they’re bad for reasons external to the fact they’re online.",there’ noth onlin natur bad they’r bad reason extern fact they’r onlin
9,consid,The support we get as it’s not much considering we aren’t even at uni ,support get it’ much consid aren’t even uni
9,lessen,lessen workload,lessen workload
9,back,"Honestly they do it fine I just really struggle to study at home, also here in NZ we’re allowed to go back, primary and high schools are back but all the universities decided to stay online ",honestli fine realli struggl studi home also nz we’r allow go back primari high school back univers decid stay onlin
9,entertainingslow,The lectures need to be more entertaining/slower so we have time to absorb the information and pay attention,lectur need entertainingslow time absorb inform pay attent
9,organ,Need to be more organized and consistent ,need organ consist
9,condens,I would make the sessions shorter to avoid getting distracted. The content takes much longer to engage with and absorb online so to condense the course would be better. ,would make session shorter avoid get distract content take much longer engag absorb onlin condens cours would better
9,shorter,Shorter ,shorter
9,anim,Compulsory labs - they are not beneficial when learning online because we are unable to physically learn about the anatomy of an animal through photos,compulsori lab benefici learn onlin unabl physic learn anatomi anim photo
9,earlier,They open the new material earlier than once a week so it is more time flexible ,open new materi earlier week time flexibl
9,convey,The way the professors' are conveying information. It can be a bit difficult to pay attention as it is conducted online. ,way professor convey inform bit difficult pay attent conduct onlin
9,read,"I have heard about the new uni Minerva, and they have a quiz for each lecture so you really need to read up before the lecture. That would be useful for me because I often need an extra kick in the butt to get started with reading or studying",heard new uni minerva quiz lectur realli need read lectur would use often need extra kick butt get start read studi
9,focu,"Zoom has the effect that it can Focus on the person that’s talking. But with using sign language and no sound, i either have only the host in Focus, or all the 23 students + teachers. Its really hard to Focus and understandig when the whole class is discussing and the Windows are so small. ",zoom effect focu person that’ talk use sign languag sound either host focu 23 student teacher realli hard focu understandig whole class discuss window small
9,present,More discussions and less presentations from students.,discuss less present student
9,idk,Idk,idk
9,happend,"preventing any subjects from uploading just Powerpoint pdf with figures without any explaination. Yes, that happends.",prevent subject upload powerpoint pdf figur without explain ye happend
9,websit,More organization on the course websites ,organ cours websit
9,colour,I would like them to be more motivating and colourful.,would like motiv colour
9,laboratori,"Better time for planning them, laboratory work is hard online",better time plan laboratori work hard onlin
9,nicer,It would be nicer with the opportunity to have a quiz / tasks to work with.,would nicer opportun quiz task work
9,etcn,More work from students like quizzes etc\n,work student like quizz etcn
9,resolutionari,High speed internet..... I hate buffering and poor resolutionary video lactures,high speed internet hate buffer poor resolutionari video lactur
9,proper,Proper question and answer sessions between professor and students,proper question answer session professor student
9,morn,Don't keep them early in the morning we can't stare at the screen the first thing in morning ,dont keep earli morn cant stare screen first thing morn
9,mandatori,Mandatory participation,mandatori particip
9,assign,More assignments,assign
9,accord,Better schedule according to students ,better schedul accord student
9,properli,More interaction because teachers aren't properly answering questions ,interact teacher arent properli answer question
9,uh,"Uh, I wouldn't change anything tbh",uh wouldnt chang anyth tbh
9,coz,I think they've designed it in the best way possible coz that's the need of time.,think theyv design best way possibl coz that need time
9,media,To use more interactive media. To teach material and test students frequently. ,use interact media teach materi test student frequent
9,okay,currently I'm okay with it ! Its better than wasting an entire semester ,current im okay better wast entir semest
9,resolv,Add office hours to resolve any question students might have,add offic hour resolv question student might
9,complimentari,I feel like before the pandemic the readings and exams were used as a complimentary thing to the lecture and now it’s used as the main source of learning,feel like pandem read exam use complimentari thing lectur it’ use main sourc learn
9,paper,Maybe how much papers to read they give to us. ,mayb much paper read give us
9,softwarewebsit,I think it would be better if the professors/proctors use the same medium. Transfering from one software/website to another  is confusing. ,think would better professorsproctor use medium transfer one softwarewebsit anoth confus
9,steer,Live online lectures (though we steered away from this so it’s fair for people who have unreliable internet connection)\n\nSmall group activities\n\nDebates,live onlin lectur though steer away it’ fair peopl unreli internet connectionnnsmal group activitiesnndeb
9,havetim,"To be honest, I'd rather not have them. But it is important, especially in times like this, to make the most out of what we have--time.",honest id rather import especi time like make havetim
9,diversifi,More diversified methods of teaching would greatly improve our learning in my opinion. As of now it’s far too mundane.,diversifi method teach would greatli improv learn opinion it’ far mundan
9,lab,"I would not try to replace biochemistry labs with online assingments (although they\'re still the best element of the whole e-learning), but rather opt for making it possible to organise them in the labs (we\'re actually starting ""normal"" anatomy practicals next week, so it\'d be possible). I regret losing such an interesting experience. ",would tri replac biochemistri lab onlin assing although theyr still best element whole elearn rather opt make possibl organis lab actual start normal anatomi practic next week itd possibl regret lose interest experi
9,assignmentsmost,More assignments(most of our work is reading presentations ),assignmentsmost work read present
9,time,"more presentations by professors less letting us talking. It's cutting the time we have and most of the times we don't know what we're doing. I'm learning a language as the biggest part of my course and for a 3h Zoom lesson, a person is able to say one exaple question. We could use this time for explaining the structures and it would be a lot clearer",present professor less let us talk cut time time dont know im learn languag biggest part cours 3h zoom lesson person abl say one exapl question could use time explain structur would lot clearer
9,frequent,More frequent,frequent
9,ms,"I wish that some form of online whiteboard was used, but the MS Teams tools for this dont work well enough",wish form onlin whiteboard use ms team tool dont work well enough
9,bare,I would change the amount of work that we get outside of zoom meetings because I barely have any time for myself,would chang amount work get outsid zoom meet bare time
9,streight,The length of it - it us hard to focus on 6h streight especially  at home,length us hard focu 6h streight especi home
9,that,i just want to go back to normal. that’s all. ,want go back normal that’
9,keep,"I would prefer the professors to put more focus on engaging the whole group and keeping deadlines. I understand why they tolerate more now, as it is a new reality for everybody. Nevertheless it does not help to keep people motivated. ",would prefer professor put focu engag whole group keep deadlin understand toler new realiti everybodi nevertheless help keep peopl motiv
9,mt,The main platform we use (Teams to Zoom) because MT often is overloaded and is not working properly.,main platform use team zoom mt often overload work properli
9,acess,"I would like the live lesson to be saved, so i can have acess to them later.",would like live lesson save acess later
9,frequenc,The frequency of them ,frequenc
9,idea,"Some classes are postponed until lockdown is over (or until they will have better idea) and we do not know yet when it will be, probably during summer vacation. I do not like that idea, since I am going to be on my intership. ",class postpon lockdown better idea know yet probabl summer vacat like idea sinc go intership
9,hardli,Less work outside of class. I hardly have enough time to finish all the assignments (there wasn't such a problem before the covid19). ,less work outsid class hardli enough time finish assign wasnt problem covid19
9,wouldn,I wouldn’t change anything,wouldn’t chang anyth
9,add,Add more interactive time with professors ,add interact time professor
9,selfstudi,I just wish all of my courses were conducted live. I would not have to spend so much time on self-studying. ,wish cours conduct live would spend much time selfstudi
9,instruct,Making instructions I follow more understandable,make instruct follow understand
9,collabor,They could me more collaborative,could collabor
9,amount,The amount of work,amount work
9,featur,I would add a feature that keeps the students concentrated on the lecture ,would add featur keep student concentr lectur
9,constant,I wish there were more constant and small testing instead of one big exam (but my college did this before being online too) ,wish constant small test instead one big exam colleg onlin
9,motiv,My motivation. ,motiv
9,compreens,The professores should be more compreensive and try harder to help the students. ,professor compreens tri harder help student
9,sat,"Change their length as I think 2hours is too long for an online lecture, it's fine when we are in college but sat at a desk with a laptop seems like it's a lot harder",chang length think 2hour long onlin lectur fine colleg sat desk laptop seem like lot harder
9,use,I would stop using zoom and use only microsoft teams as it is designed for learning. ,would stop use zoom use microsoft team design learn
9,non,"instead of the professor talking non stop, I wish it was more interactive and there were actual discussions. ",instead professor talk non stop wish interact actual discuss
9,kahoot,I think it would be better if my teachers would interact more with us (e.g. kahoot),think would better teacher would interact us eg kahoot
9,trough,The assessment because a lot of it is done trough written essays,assess lot done trough written essay
9,colleagu,Add other techniques to keep students interested; being able to do group projects or just work with colleagues ,add techniqu keep student interest abl group project work colleagu
9,overcom,I feel like my uni and my teaches have done a pretty great job given the circumstances but the biggest challenge is really overcoming the lack of a routine.,feel like uni teach done pretti great job given circumst biggest challeng realli overcom lack routin
9,watchreview,The only thing I would change is the fact that we can’t record them to watch/review Mayer but that is something that depends in the teacher.,thing would chang fact can’t record watchreview mayer someth depend teacher
9,exercis,"Some professor dont know how to work with online platforms like zoom! Exercises from subjects that have applied sciences exercises like math, chemistry become really hard to understand because professors dont have the ways to present it to students (lack of instruments like a scan)",professor dont know work onlin platform like zoom exercis subject appli scienc exercis like math chemistri becom realli hard understand professor dont way present student lack instrument like scan
9,brain,"The content should be approached in a more practical and engaging way since we aren't in the classroom. Otherwise, we get easily distracted and our brain turns off ",content approach practic engag way sinc arent classroom otherwis get easili distract brain turn
9,place,The scheduling is all over the place,schedul place
9,antisoci,More debate. People are becoming more antisocial and afraid to ask questions or answer them,debat peopl becom antisoci afraid ask question answer
9,tink,"Not much, I tink that professors do everything they are able to do. ",much tink professor everyth abl
9,condit,Saving the videos of the lectures for students to watch them at the time that they prefer and have conditions to do so and how many times they want,save video lectur student watch time prefer condit mani time want
9,troubl,The assignments are replacing the continuous evaluation we are supposed to have so the teachers give us too much and it can be overwhelming especially when you have trouble concentrating at home.,assign replac continu evalu suppos teacher give us much overwhelm especi troubl concentr home
9,final,"Having more quizzes and tests during the semester, instead of having to do every subject by final exam.",quizz test semest instead everi subject final exam
9,evalu,"The evaluation methods: if classes had to be adapted, I think evaluation should have been too! I will only basically have final exams, but I would love if teachers proposed more continuous evaluations like research papers, presentations, etc ",evalu method class adapt think evalu basic final exam would love teacher propos continu evalu like research paper present etc
9,prof,"For my uni personally, the profs are paying a lot of importance to group work, which is very difficult to get done during this time. Some mature students have their kids and their parents to take care of, and some students (especially from less privileged backgrounds) don't have the means necessary to be able to sit down at a desk and work for hours on end, as you would in the uni library. Needless to say we can't get together either because of covid. The profs haven't been understanding with this, and that is the worst thing about online classes for me. ",uni person prof pay lot import group work difficult get done time matur student kid parent take care student especi less privileg background dont mean necessari abl sit desk work hour end would uni librari needless say cant get togeth either covid prof havent understand worst thing onlin class
9,present,The way how the teachers present the learning material ,way teacher present learn materi
9,tablet,The use of a tablet as a white board make a huge difference ,use tablet white board make huge differ
9,real,Seeing the face of the professor to be more real,see face professor real
9,focus,"It's too focused on content, and not in interactions. So it's easier to be distracted! ",focus content interact easier distract
9,end,End the use of PowerPoint presentations,end use powerpoint present
9,fail,They should be recorded because internet often fails and you miss chunks of information.,record internet often fail miss chunk inform
9,voiceoverexplan,"I think that only uploading the presentations/slides without voice-over/explanations throughout ia a waste of time because many times the slides do not contain all the info needed for the students to make the whole reasoning, and no student Is equal.",think upload presentationsslid without voiceoverexplan throughout ia wast time mani time slide contain info need student make whole reason student equal
9,altogeth,"To be honest what most of my profs did was cancelling the classes and some exams altogether because we were already finishing up the semester anyway and it’s very much continuous evaluation and group projects based. I enjoyed having a topic to write about and do research on it, on my own time",honest prof cancel class exam altogeth alreadi finish semest anyway it’ much continu evalu group project base enjoy topic write research time
9,1h,I would make them shorter (1h max),would make shorter 1h max
9,talk,"I would make use of more material, as in most of them it's only the professor talking",would make use materi professor talk
9,workload,"The workload, because we can't leave the house teachers have increased the workload and assignments a lot, which is actually leading towards a very big student burnout in Portugal",workload cant leav hous teacher increas workload assign lot actual lead toward big student burnout portug
9,grade,Grading ,grade
9,video,More videos,video
9,notic,"I would make a set schedule, as some things keep moving with short notice and that affects our routine and the plans we make for the week. ",would make set schedul thing keep move short notic affect routin plan make week
9,use,"At the very least, there should be a platform that allows sharing materials and hosting lectures online. We don't have that now, at least at my university. Otherwise, each professor uses a different method. Some use email, some use whatsapp, some use zoom, one professor posts recorded lectures... It's confusing and exhausting. ",least platform allow share materi host lectur onlin dont least univers otherwis professor use differ method use email use whatsapp use zoom one professor post record lectur confus exhaust
9,nateri,"I would make them more engaging. Although I hate having modterm exams, I would imprement them because they break the naterial we have to learn in smaller parts ",would make engag although hate modterm exam would imprement break nateri learn smaller part
9,photo,"Teachers should have more photos, examples in their presentations, so that would be a lot easier to understand the subject. ",teacher photo exampl present would lot easier understand subject
9,info,"I would adopt more detailed instruction, perhaps recorded lectures or visual presentations because currently there is oral instuction only and therefore deep lack of manuals or some reliable info aboout the subjects in reach of a student. I would really like to have class and course material uploaded online, to refresh the info or to catch up after the session",would adopt detail instruct perhap record lectur visual present current oral instuct therefor deep lack manual reliabl info aboout subject reach student would realli like class cours materi upload onlin refresh info catch session
9,platform,Better studying platform,better studi platform
9,indiffer,Indifference of professors and administration of the uni,indiffer professor administr uni
9,pleas,Please just stop being online. But seriously maybe more cameras? ,pleas stop onlin serious mayb camera
9,turn,"Obligation on turning on video image. Some people have their cameras off, so other would turn them off too. I would like to have a rule where everybody who can (technically) need to turn cameras on. In some classes my students are too shy, even if there are 8 of us, that only professor have their camera on. It is confusing and not convenient ",oblig turn video imag peopl camera would turn would like rule everybodi technic need turn camera class student shi even 8 us professor camera confus conveni
9,pear,I would add  group discussions as we had them earlier. Now I feel disconnected from my pears and classmates,would add group discuss earlier feel disconnect pear classmat
9,interchang,Interchange zoom with Skype or discord. Zoom is just bad for me,interchang zoom skype discord zoom bad
9,precis,The precise explanation ,precis explan
9,NA,-,
9,zoomm,Cancel all online meetings in Zoom/MS Teams/whatever because it’s inconvenient with my dormitory Internet connection ,cancel onlin meet zoomm teamswhatev it’ inconveni dormitori internet connect
9,instructor,"I would love to have more online lectures and a better communication with my instructors, because I'm a final year student and I need more help and support than ever before, but sadly our instructors only give us material and homework. ",would love onlin lectur better commun instructor im final year student need help support ever sadli instructor give us materi homework
9,headmast,The way the headmasters think (they think that online education is unreal),way headmast think think onlin educ unreal
9,fro,More engagement = less materials via email fro self study ,engag less materi via email fro self studi
9,hour,Do afternoon hours. Morning hours are mostly occupied by house chores,afternoon hour morn hour mostli occupi hous chore
9,particip,The participation of students could be better,particip student could better
9,network,Clearer instructions and recorded videos to solve the problem of bad network connection,clearer instruct record video solv problem bad network connect
9,tripl,"I’d limit the contact time to be during the class hours only (ie. 8am to 3pm) because what happened is that professors constantly sending assignments and updates throughout the day and sometimes even at 1am, which tripled the stress and made us stuck with our devices 24/7 so we don’t miss out on anything important. ",i’d limit contact time class hour ie 8am 3pm happen professor constantli send assign updat throughout day sometim even 1am tripl stress made us stuck devic 247 don’t miss anyth import
9,bore,I would change the way it bores students,would chang way bore student
9,was,"The time of online exams for some subjects was’nt enough, but genuinely it was an amazing experience and professors were cooperative ",time onlin exam subject was’nt enough genuin amaz experi professor cooper
9,copypast,"That our PowerPoint lectures aren't just copy-pasted from our textbooks, because that isn't useful. They could instead explain those things in more detail. ",powerpoint lectur arent copypast textbook isnt use could instead explain thing detail
9,three,"I just wish the other three professors and TAs were teaching at all. The three teachers that were actually teaching did a very nice job, given the fact they taught themselves how to use remote learning tools. ",wish three professor ta teach three teacher actual teach nice job given fact taught use remot learn tool
9,deadlin,The assignments deadline,assign deadlin
9,nil,NIL,nil
9,educ,"I would want more engagement with the content taught eg. weekly online quizzes. Online lessons made education feel very distant, especially with recorded/ old lectures and awkward zoom calls. It made university education feel unreal causing many to fall off track with their studied.",would want engag content taught eg weekli onlin quizz onlin lesson made educ feel distant especi record old lectur awkward zoom call made univers educ feel unreal caus mani fall track studi
9,particip,"having more structure in discussions, eg having breakout groups instead of a mass q&a, or upvotong relevant questions. Also more ways to force participation so that students can be more active in participation",structur discuss eg breakout group instead mass qa upvotong relev question also way forc particip student activ particip
9,dri,Make the learning more 2 way instead of its current monologue format. It makes the content less dry. ,make learn 2 way instead current monologu format make content less dri
9,unoffici,mmm i’d perhaps make it compulsory for everyone to have their videos turned on? unofficial custom among students at my university is to have them switched off,mmm i’d perhap make compulsori everyon video turn unoffici custom among student univers switch
9,updat,"1. have the professor constantly have an update of detailed timeline of lectures, tutorials and assignment due, and also post up the updated percentage of individual components. this is because the lack of such things caused a lot of confusion for me and added on stress as assignment datelines are unknown.\n2. interaction with students to grab students' attention. \n3. compulsory tutorial and assignment work to motivate students to learn.\n4. have the professors discuss questions (regardless of whether they are about instructions or content) that were emailed to them personally so that everyone can clarify their doubts together. ",1 professor constantli updat detail timelin lectur tutori assign due also post updat percentag individu compon lack thing caus lot confus ad stress assign datelin unknownn2 interact student grab student attent n3 compulsori tutori assign work motiv student learnn4 professor discuss question regardless whether instruct content email person everyon clarifi doubt togeth
9,nil,Nil,nil
9,voic,Don't force us to show our face on camera. Simply voice will do. ,dont forc us show face camera simpli voic
9,us,"The professors' attitude. Most of them do not care about us, don't really give us any help.",professor attitud care us dont realli give us help
9,videol,Less reading sent by an email and more video/live lectures.,less read sent email videol lectur
9,consecut,"The duration, because it is difficult for me to stare at the screen for nearly 2 hours consecutively ",durat difficult stare screen nearli 2 hour consecut
9,want,"I would want more interaction not only with the lecturer but also with my classmates. \nI want students to be more included in online lectures. I don't want only to listen, but to talk more, ask questions, have debates with my classmates... I think this is way more productive than only sitting in front of your computer and listening. I don't want such passive learning. I want to be actively involved in this amazing process of learning.",would want interact lectur also classmat ni want student includ onlin lectur dont want listen talk ask question debat classmat think way product sit front comput listen dont want passiv learn want activ involv amaz process learn
9,long,That they would not be so long.,would long
9,tho,"More interacting, i think you can easily get distracted or get lost in my thoughts (depends on the subject tho) ",interact think easili get distract get lost thought depend subject tho
9,activ,More active learning,activ learn
9,abil,I want the ability to ask questions and get an explanation ,want abil ask question get explan
9,examnet,"The way they conduct exams and colloquims over exam.net ( i think thats the website, not sure)",way conduct exam colloquim examnet think that websit sure
9,wpuld,more interactive/more 'breakout rooms' that wpuld spark more discussion,interactivemor breakout room wpuld spark discuss
9,essenti,Less 'busy work' to ensure student participation. Just passing what is essential for learning ,less busi work ensur student particip pass essenti learn
9,studentsnin,i’d prefer all the lectures to be prerecorded so that there isn’t the risk of technical issues or disruption from students.\nin tutorials we should be allowed to interact and ask questions ,i’d prefer lectur prerecord isn’t risk technic issu disrupt studentsnin tutori allow interact ask question
9,enjoy,Create a more interactive experience to enjoy in discussions ,creat interact experi enjoy discuss
9,back,The time it takes to getba response back. Waiting to get an answer back results in one being stressed about the unknown topic. ,time take getba respons back wait get answer back result one stress unknown topic
9,choic,The way we are tested. Multiple choice quizzes and tests. As multiple choice is either right or wrong and you don’t get marked on your thought processes or working out. ,way test multipl choic quizz test multipl choic either right wrong don’t get mark thought process work
